Customer ID,Gender_x,Age_x,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level,Transaction ID,Date,Product Category,Quantity,Price per Unit,Total Amount
424,Female,30,New York,Gold,1178.1831920236934,16,4.5,True,27,Satisfied,424,2023-11-23,Beauty,3,284.97386159035574,854.9215847710673
425,Male,34,Los Angeles,Silver,858.1989527403482,11,4.2,False,18,Neutral,425,2023-05-15,Electronics,3,31.40814196504346,94.22442589513038
426,Female,43,Chicago,Bronze,504.08876844791394,10,3.3,True,47,Unsatisfied,426,2023-03-24,Electronics,2,52.200916849630055,104.40183369926011
427,Male,30,San Francisco,Gold,1348.0483618282688,19,4.6,False,14,Satisfied,427,2023-08-15,Electronics,1,22.606465636536885,22.606465636536885
428,Male,27,Miami,Silver,713.8667053999175,13,4.1,True,62,Unsatisfied,428,2023-10-10,Electronics,3,48.4851300089871,145.4553900269613
429,Female,37,Houston,Bronze,457.2138111061423,7,3.4,False,31,Neutral,429,2023-12-28,Electronics,2,23.924172643886248,47.848345287772496
430,Female,31,New York,Gold,1098.627201376775,15,4.5,True,35,Satisfied,430,2023-08-07,Electronics,3,280.54585726722934,841.637571801688
431,Male,35,Los Angeles,Silver,832.895281527159,12,4.3,False,20,Neutral,431,2023-10-15,Electronics,3,292.6513614578704,877.9540843736112
432,Female,41,Chicago,Bronze,501.7077481405321,9,3.6,True,47,Unsatisfied,432,2023-01-05,Electronics,2,488.891695643424,977.783391286848
433,Male,28,San Francisco,Gold,1507.7339565363852,21,4.9,False,11,Satisfied,433,2023-02-27,Beauty,4,54.42972893870325,217.718915754813
434,Male,32,Miami,Silver,700.815083553358,10,3.8,True,41,Unsatisfied,434,2023-02-08,Electronics,2,24.07813406232206,48.15626812464412
435,Female,36,Houston,Bronze,423.16785563846906,8,3.1,False,28,Neutral,435,2023-12-20,Beauty,2,308.7504600561075,617.500920112215
436,Female,30,New York,Gold,1133.9846909137634,16,4.7,True,28,Satisfied,436,2023-03-18,Clothing,4,31.286708409846973,125.14683363938789
437,Male,34,Los Angeles,Silver,818.3782115570116,11,4.1,False,19,Neutral,437,2023-10-07,Electronics,4,328.614618627483,1314.458474509932
438,Female,43,Chicago,Bronze,489.78309022118196,10,3.3,True,48,Unsatisfied,438,2023-01-19,Clothing,1,31.867190535524287,31.867190535524287
439,Male,30,San Francisco,Gold,1546.7268044661453,20,4.8,False,15,Satisfied,439,2023-07-09,Clothing,3,27.465432498365672,82.39629749509702
440,Male,27,Miami,Silver,664.7302519550764,13,4.1,True,63,Unsatisfied,440,2023-10-26,Clothing,1,283.032487614125,283.032487614125
441,Female,37,Houston,Bronze,466.80926338893335,7,3.4,False,32,Neutral,441,2023-10-10,Beauty,4,295.0350715942222,1180.1402863768888
442,Female,31,New York,Gold,1245.1832454523906,15,4.5,True,36,Satisfied,442,2023-03-17,Clothing,4,24.984292355497494,99.93716942198998
443,Male,35,Los Angeles,Silver,846.57273273388,12,4.1,False,20,Neutral,443,2023-08-09,Clothing,2,313.72285546897183,627.4457109379437
444,Female,41,Chicago,Bronze,489.77746330338414,9,3.6,True,48,Unsatisfied,444,2023-03-07,Clothing,2,31.3224020119431,62.6448040238862
445,Male,28,San Francisco,Gold,1603.425529424519,21,4.9,False,13,Satisfied,445,2023-01-22,Electronics,1,306.14829987868484,306.14829987868484
446,Male,32,Miami,Silver,718.0562400773962,10,3.8,True,42,Unsatisfied,446,2023-06-07,Electronics,1,54.18170380269831,54.18170380269831
447,Female,36,Houston,Bronze,427.15628130222717,8,3.0,False,27,Neutral,447,2023-07-06,Beauty,4,544.7311175356591,2178.9244701426364
448,Female,30,New York,Gold,1111.0400745929737,16,4.5,True,28,Satisfied,448,2023-01-21,Beauty,1,30.575702483761464,30.575702483761464
449,Male,34,Los Angeles,Silver,717.3220455542375,11,4.2,False,21,Neutral,449,2023-07-03,Electronics,3,54.47159132506264,163.41477397518793
450,Female,43,Chicago,Bronze,495.83414587211735,10,3.3,True,49,Unsatisfied,450,2023-04-18,Beauty,1,24.050873166248756,24.050873166248756
101,Female,29,New York,Gold,1070.3858572829997,14,4.6,True,25,Satisfied,101,2023-01-29,Clothing,2,325.3044112050569,650.6088224101138
102,Male,34,Los Angeles,Silver,728.0987554013959,11,4.1,False,18,Neutral,102,2023-04-28,Beauty,1,27.24197723750159,27.24197723750159
103,Female,43,Chicago,Bronze,468.5673705590228,9,3.4,True,42,Unsatisfied,103,2023-01-17,Clothing,1,25.537512372269607,25.537512372269607
104,Male,30,San Francisco,Gold,1390.235948149662,19,4.7,False,12,Satisfied,104,2023-06-11,Beauty,2,497.61269091821254,995.2253818364251
105,Male,27,Miami,Silver,738.8705921529798,13,4.0,True,55,Unsatisfied,105,2023-07-25,Electronics,1,539.3623363157033,539.3623363157033
106,Female,37,Houston,Bronze,414.34787767332665,8,3.1,False,22,Neutral,106,2023-05-18,Clothing,1,51.28071277546623,51.28071277546623
107,Female,31,New York,Gold,1102.904445714353,15,4.5,True,28,Satisfied,107,2023-02-03,Clothing,3,323.590084599487,970.770253798461
108,Male,35,Los Angeles,Silver,829.2900145660217,12,4.2,False,14,Neutral,108,2023-04-19,Beauty,2,26.848031386153536,53.69606277230707
109,Female,41,Chicago,Bronze,465.0032291699273,10,3.6,True,40,Unsatisfied,109,2023-10-18,Electronics,4,528.7559078443734,2115.0236313774935
110,Male,28,San Francisco,Gold,1380.756605858555,21,4.8,False,9,Satisfied,110,2023-06-11,Clothing,2,304.06261631966083,608.1252326393217
111,Male,32,Miami,Silver,749.3470931927652,11,3.8,True,34,Unsatisfied,111,2023-04-19,Electronics,3,489.2560077405458,1467.7680232216373
112,Female,36,Houston,Bronze,512.7350626917324,7,3.2,False,20,Neutral,112,2023-12-02,Clothing,3,469.46400143552,1408.39200430656
113,Female,30,New York,Gold,1259.7626097095865,16,4.3,True,21,Satisfied,113,2023-09-13,Electronics,1,24.656413210024645,24.656413210024645
114,Male,33,Los Angeles,Silver,859.1558491280042,13,4.4,False,15,Satisfied,114,2023-07-22,Beauty,3,24.65104661956932,73.95313985870797
115,Female,42,Chicago,Bronze,499.95563670638603,9,3.5,True,38,Unsatisfied,115,2023-11-26,Clothing,2,527.4336955191168,1054.8673910382336
116,Male,29,San Francisco,Gold,1456.428579080486,18,4.9,False,11,Satisfied,116,2023-08-23,Clothing,1,28.201386077505763,28.201386077505763
117,Male,26,Miami,Silver,710.1113788957701,12,3.7,True,48,Unsatisfied,117,2023-03-15,Electronics,1,478.81555528780706,478.81555528780706
118,Female,38,Houston,Bronze,454.78605555909644,8,3.0,False,25,Neutral,118,2023-05-16,Electronics,3,471.84278220706506,1415.5283466211952
119,Female,32,New York,Gold,1255.2034316841448,14,4.7,True,29,Satisfied,119,2023-03-13,Clothing,3,49.65325457579774,148.9597637273932
120,Male,34,Los Angeles,Silver,765.4520386546283,11,4.0,False,16,Neutral,120,2023-05-07,Beauty,1,51.738885010483614,51.738885010483614
121,Female,43,Chicago,Bronze,469.65048023929427,10,3.3,True,41,Unsatisfied,121,2023-10-15,Electronics,4,45.215158514018405,180.86063405607362
122,Male,30,San Francisco,Gold,1372.0267345791929,20,4.8,False,13,Satisfied,122,2023-10-03,Electronics,4,32.15177483565716,128.60709934262863
123,Male,27,Miami,Silver,766.9473961153719,13,4.1,True,54,Unsatisfied,123,2023-05-15,Electronics,2,30.463219508177815,60.92643901635563
124,Female,37,Houston,Bronze,398.45183212336417,7,3.4,False,23,Neutral,124,2023-10-27,Clothing,4,459.97757748396344,1839.9103099358538
125,Female,31,New York,Gold,1170.4949359512693,15,4.6,True,27,Satisfied,125,2023-08-08,Clothing,2,50.870052795017195,101.74010559003439
126,Male,35,Los Angeles,Silver,880.9046365404514,12,4.3,False,13,Neutral,126,2023-10-26,Clothing,2,27.27316314437171,54.54632628874342
127,Female,41,Chicago,Bronze,511.8759949289491,9,3.6,True,39,Unsatisfied,127,2023-07-24,Clothing,1,22.99329511530083,22.99329511530083
128,Male,28,San Francisco,Gold,1645.4200921088495,21,4.9,False,10,Satisfied,128,2023-07-05,Beauty,1,537.6243014033413,537.6243014033413
129,Male,32,Miami,Silver,692.844950093644,10,3.8,True,33,Unsatisfied,129,2023-04-23,Beauty,2,297.33956413815747,594.6791282763149
130,Female,36,Houston,Bronze,459.66588690846095,8,3.1,False,19,Neutral,130,2023-03-12,Clothing,1,458.47822705422664,458.47822705422664
131,Female,30,New York,Gold,1175.8624338196705,16,4.5,True,20,Satisfied,131,2023-09-18,Beauty,2,275.2849075144692,550.5698150289384
132,Male,33,Los Angeles,Silver,846.2484695106689,13,4.2,False,14,Satisfied,132,2023-09-10,Electronics,3,47.21304019942628,141.63912059827885
133,Female,42,Chicago,Bronze,556.1914635346656,9,3.5,True,37,Unsatisfied,133,2023-02-16,Electronics,3,270.2983243315642,810.8949729946926
134,Male,29,San Francisco,Gold,1419.287470904153,18,4.7,False,10,Satisfied,134,2023-01-25,Electronics,1,47.370819769089536,47.370819769089536
135,Male,26,Miami,Silver,626.6155691049933,12,3.9,True,47,Unsatisfied,135,2023-02-26,Clothing,1,24.95619219097988,24.95619219097988
136,Female,38,Houston,Bronze,420.8519654102571,8,3.2,False,24,Neutral,136,2023-03-20,Electronics,2,306.5094538541562,613.0189077083124
137,Female,32,New York,Gold,1111.0877144663605,14,4.4,True,22,Satisfied,137,2023-11-18,Beauty,1,471.20524926611193,471.20524926611193
138,Male,34,Los Angeles,Silver,821.7396899351859,11,4.1,False,17,Neutral,138,2023-03-23,Clothing,3,48.15850856795036,144.47552570385108
139,Female,43,Chicago,Bronze,460.9750317796505,10,3.3,True,40,Unsatisfied,139,2023-12-15,Beauty,3,535.0238606621782,1605.0715819865345
140,Male,30,San Francisco,Gold,1554.1025941143175,20,4.8,False,12,Satisfied,140,2023-08-05,Electronics,1,29.674009786951224,29.674009786951224
141,Male,27,Miami,Silver,687.029171049627,13,4.0,True,53,Unsatisfied,141,2023-11-02,Electronics,1,46.349293387295496,46.349293387295496
142,Female,37,Houston,Bronze,386.2993346247017,7,3.1,False,21,Neutral,142,2023-02-02,Electronics,4,324.6112835850655,1298.445134340262
143,Female,31,New York,Gold,1141.6040862500101,15,4.5,True,26,Satisfied,143,2023-07-17,Clothing,1,46.83457361176331,46.83457361176331
144,Male,35,Los Angeles,Silver,748.7771665125421,12,4.3,False,12,Neutral,144,2023-07-15,Beauty,2,494.28030547302234,988.5606109460447
145,Female,41,Chicago,Bronze,435.5670142419407,9,3.6,True,38,Unsatisfied,145,2023-11-02,Clothing,3,23.617783630746832,70.8533508922405
146,Male,28,San Francisco,Gold,1388.1750193013224,21,4.9,False,9,Satisfied,146,2023-08-28,Clothing,4,53.0272716593944,212.1090866375776
147,Male,32,Miami,Silver,680.0836437353561,10,3.8,True,32,Unsatisfied,147,2023-09-28,Electronics,1,319.43219012834135,319.43219012834135
148,Female,36,Houston,Bronze,481.78728632150717,8,3.0,False,18,Neutral,148,2023-05-09,Clothing,2,28.754606293765978,57.509212587531955
149,Female,30,New York,Gold,1147.2308012180188,16,4.7,True,19,Satisfied,149,2023-10-11,Clothing,3,27.038415156155022,81.11524546846506
150,Male,34,Los Angeles,Silver,862.2833241532778,11,4.0,False,15,Neutral,150,2023-01-06,Electronics,3,29.365526461398755,88.09657938419626
151,Female,43,Chicago,Bronze,504.3454313243055,10,3.3,True,39,Unsatisfied,151,2023-12-15,Clothing,1,53.31956385931756,53.31956385931756
152,Male,30,San Francisco,Gold,1593.8661275490347,20,4.8,False,13,Satisfied,152,2023-02-28,Electronics,3,515.5644028529211,1546.6932085587634
153,Male,27,Miami,Silver,747.3046520211199,13,4.1,True,54,Unsatisfied,153,2023-12-16,Electronics,1,451.51475874099356,451.51475874099356
154,Female,37,Houston,Bronze,456.8663842301467,7,3.4,False,23,Neutral,154,2023-10-02,Electronics,3,281.6824077418933,845.04722322568
155,Female,31,New York,Gold,1179.7265607216673,15,4.6,True,27,Satisfied,155,2023-05-17,Electronics,3,471.97264122585517,1415.9179236775656
156,Male,35,Los Angeles,Silver,851.8743578485467,12,4.3,False,13,Neutral,156,2023-11-25,Clothing,3,23.937974435454503,71.8139233063635
157,Female,41,Chicago,Bronze,518.7893654474292,9,3.6,True,39,Unsatisfied,157,2023-06-24,Electronics,4,469.2786970837948,1877.1147883351791
158,Male,28,San Francisco,Gold,1595.5635790187487,21,4.9,False,10,Satisfied,158,2023-02-27,Electronics,1,276.96270823345077,276.96270823345077
159,Male,32,Miami,Silver,629.2884862795026,10,3.8,True,33,Unsatisfied,159,2023-05-31,Clothing,4,54.53046286391263,218.12185145565053
160,Female,36,Houston,Bronze,473.725250788166,8,3.1,False,19,Neutral,160,2023-08-11,Clothing,2,48.43539707088838,96.87079414177676
161,Female,30,New York,Gold,1077.6206858254716,16,4.5,True,20,Satisfied,161,2023-03-22,Beauty,1,497.12775265638123,497.12775265638123
162,Male,33,Los Angeles,Silver,751.8651929373273,13,4.2,False,14,Satisfied,162,2023-08-21,Clothing,1,32.16879352664507,32.16879352664507
163,Female,42,Chicago,Bronze,502.3224158355908,9,3.5,True,37,Unsatisfied,163,2023-01-02,Clothing,3,52.12094410609638,156.36283231828915
164,Male,29,San Francisco,Gold,1349.2060469316327,18,4.7,False,10,Satisfied,164,2023-05-15,Beauty,2,523.7772606746222,1047.5545213492444
165,Male,26,Miami,Silver,661.5563192838824,12,3.9,True,47,Unsatisfied,165,2023-09-14,Clothing,3,305.37642262807617,916.1292678842285
166,Female,38,Houston,Bronze,445.7802599361124,8,3.2,False,24,Neutral,166,2023-04-02,Clothing,3,470.9243113078422,1412.7729339235266
167,Female,32,New York,Gold,1046.6990131573807,14,4.4,True,22,Satisfied,167,2023-09-17,Clothing,2,45.3133407728055,90.626681545611
168,Male,34,Los Angeles,Silver,822.0319365998074,11,4.1,False,17,Neutral,168,2023-02-24,Clothing,1,303.22625427641134,303.22625427641134
169,Female,43,Chicago,Bronze,471.8466022245241,10,3.3,True,40,Unsatisfied,169,2023-11-17,Beauty,3,524.3503662884583,1573.051098865375
170,Male,30,San Francisco,Gold,1351.2316938461595,20,4.8,False,12,Satisfied,170,2023-06-02,Clothing,2,25.74962529867622,51.49925059735244
171,Male,27,Miami,Silver,687.6919055892713,13,4.0,True,53,Unsatisfied,171,2023-11-24,Clothing,2,271.6713924562407,543.3427849124814
172,Female,37,Houston,Bronze,386.3416733045227,7,3.1,False,21,,172,2023-09-17,Beauty,2,23.766035982499353,47.53207196499871
173,Female,31,New York,Gold,1105.0015555462082,15,4.5,True,26,Satisfied,173,2023-11-08,Electronics,4,28.978373981002377,115.91349592400951
174,Male,35,Los Angeles,Silver,888.9364538856069,12,4.3,False,12,Neutral,174,2023-04-12,Beauty,1,286.87238194072836,286.87238194072836
175,Female,41,Chicago,Bronze,466.2463635665468,9,3.6,True,38,Unsatisfied,175,2023-03-20,Electronics,3,26.905021817439135,80.7150654523174
176,Male,28,San Francisco,Gold,1578.4348265813169,21,4.9,False,9,Satisfied,176,2023-07-11,Beauty,1,54.342822130729964,54.342822130729964
177,Male,32,Miami,Silver,691.4776358759875,10,3.8,True,32,Unsatisfied,177,2023-03-24,Beauty,1,49.21811486057492,49.21811486057492
178,Female,36,Houston,Bronze,491.9459776907587,8,3.0,False,18,Neutral,178,2023-10-04,Clothing,1,28.954803978275518,28.954803978275518
179,Female,30,New York,Gold,1170.2738437614903,16,4.7,True,19,Satisfied,179,2023-09-29,Electronics,1,299.1308931770595,299.1308931770595
180,Male,34,Los Angeles,Silver,718.3872260799076,11,4.0,False,15,Neutral,180,2023-01-01,Clothing,2,294.09593925383314,588.1918785076663
181,Female,43,Chicago,Bronze,502.2900470749447,10,3.3,True,39,Unsatisfied,181,2023-11-03,Electronics,3,282.192656369023,846.577969107069
182,Male,30,San Francisco,Gold,1531.5830060664973,20,4.8,False,13,Satisfied,182,2023-06-15,Beauty,4,28.59507267895434,114.38029071581737
183,Male,27,Miami,Silver,706.0673827175324,13,4.1,True,54,Unsatisfied,183,2023-09-08,Beauty,3,285.8818937666601,857.6456812999802
184,Female,37,Houston,Bronze,461.2281576211866,7,3.4,False,23,Neutral,184,2023-01-10,Electronics,4,45.36900059782421,181.47600239129684
185,Female,31,New York,Gold,1108.0480275962295,15,4.6,True,27,Satisfied,185,2023-02-27,Clothing,1,27.28552221659885,27.28552221659885
186,Male,35,Los Angeles,Silver,760.0934642729914,12,4.3,False,13,Neutral,186,2023-07-05,Clothing,4,49.19477271222149,196.77909084888597
187,Female,41,Chicago,Bronze,440.63469137144625,9,3.6,True,39,Unsatisfied,187,2023-06-07,Clothing,1,49.61953382619053,49.61953382619053
188,Male,28,San Francisco,Gold,1570.2001565970304,21,4.9,False,10,Satisfied,188,2023-05-03,Clothing,3,24.30746072649879,72.92238217949637
189,Male,32,Miami,Silver,663.0676420961653,10,3.8,True,33,Unsatisfied,189,2023-01-30,Beauty,1,46.82982114236761,46.82982114236761
190,Female,36,Houston,Bronze,432.4775273031068,8,3.1,False,19,Neutral,190,2023-05-04,Beauty,2,31.085027541032275,62.17005508206455
191,Female,30,New York,Gold,1279.3783993364432,16,4.5,True,20,Satisfied,191,2023-10-18,Beauty,1,26.77577956601272,26.77577956601272
192,Male,33,Los Angeles,Silver,760.3634926096972,13,4.2,False,14,Satisfied,192,2023-02-10,Beauty,1,54.67553443641668,54.67553443641668
193,Female,42,Chicago,Bronze,521.1220378014725,9,3.5,True,37,Unsatisfied,193,2023-02-13,Beauty,3,477.47925378507296,1432.4377613552188
194,Male,29,San Francisco,Gold,1249.474824798302,18,4.7,False,10,Satisfied,194,2023-09-06,Clothing,4,49.92846213086074,199.71384852344295
195,Male,26,Miami,Silver,702.8885348328484,12,3.9,True,47,Unsatisfied,195,2023-02-05,Clothing,1,27.32521898488681,27.32521898488681
196,Female,38,Houston,Bronze,457.97609911565837,8,3.2,False,24,Neutral,196,2023-09-30,Clothing,2,300.93582103321614,601.8716420664323
197,Female,32,New York,Gold,1194.6753239258749,14,4.4,True,22,Satisfied,197,2023-03-06,Clothing,3,47.5781316024519,142.7343948073557
198,Male,34,Los Angeles,Silver,837.5223869934282,11,4.1,False,17,Neutral,198,2023-03-07,Beauty,3,309.27503134606303,927.825094038189
199,Female,43,Chicago,Bronze,499.6237660051652,10,3.3,True,40,Unsatisfied,199,2023-12-04,Beauty,2,453.9637000151824,907.9274000303648
200,Male,30,San Francisco,Gold,1324.9610927190001,20,4.8,False,12,Satisfied,200,2023-09-01,Beauty,2,46.06302579638377,92.12605159276754
201,Male,27,Miami,Silver,749.2565743968441,13,4.0,True,53,Unsatisfied,201,2023-10-09,Electronics,1,25.01227975342094,25.01227975342094
202,Female,37,Houston,Bronze,439.7729696540782,7,3.1,False,21,Neutral,202,2023-03-26,Clothing,4,314.9673198279778,1259.8692793119112
203,Female,31,New York,Gold,1156.4779207137276,15,4.5,True,26,Satisfied,203,2023-05-16,Clothing,1,534.9304435174071,534.9304435174071
204,Male,35,Los Angeles,Silver,867.4679034242166,12,4.3,False,12,Neutral,204,2023-09-28,Beauty,1,25.88048726966395,25.88048726966395
205,Female,41,Chicago,Bronze,521.4195403686597,9,3.6,True,38,Unsatisfied,205,2023-11-07,Clothing,1,23.5892619604985,23.5892619604985
206,Male,28,San Francisco,Gold,1523.6593347387573,21,4.9,False,9,Satisfied,206,2023-08-05,Clothing,1,23.595844219688107,23.595844219688107
207,Male,32,Miami,Silver,658.0346872659251,10,3.8,True,32,Unsatisfied,207,2023-04-19,Beauty,2,24.906344206347477,49.81268841269495
208,Female,36,Houston,Bronze,491.1693097135353,8,3.0,False,18,Neutral,208,2023-10-04,Electronics,4,47.5290739743242,190.1162958972968
209,Female,30,New York,Gold,1127.30977469875,16,4.7,True,19,Satisfied,209,2023-12-20,Electronics,3,54.23262793685488,162.69788381056463
210,Male,34,Los Angeles,Silver,822.1601796652694,11,4.0,False,15,Neutral,210,2023-04-13,Electronics,3,49.37650880594628,148.12952641783883
211,Female,43,Chicago,Bronze,502.1979003111268,10,3.3,True,39,Unsatisfied,211,2024-01-01,Beauty,3,488.2504838453536,1464.7514515360608
212,Male,30,San Francisco,Gold,1382.6085705068965,20,4.8,False,13,Satisfied,212,2023-06-09,Clothing,3,458.27334710002236,1374.820041300067
213,Male,27,Miami,Silver,713.0192796768282,13,4.1,True,54,Unsatisfied,213,2023-07-24,Beauty,3,471.12562607947984,1413.3768782384395
214,Female,37,Houston,Bronze,443.2794609594496,7,3.4,False,23,Neutral,214,2023-12-10,Beauty,2,32.223405407060284,64.44681081412057
215,Female,31,New York,Gold,1161.9644483369595,15,4.6,True,27,Satisfied,215,2023-11-29,Clothing,2,543.0913948116878,1086.1827896233756
216,Male,35,Los Angeles,Silver,848.6432223097788,12,4.3,False,13,Neutral,216,2023-07-11,Electronics,1,49.660610615651564,49.660610615651564
217,Female,41,Chicago,Bronze,503.6041060566343,9,3.6,True,39,Unsatisfied,217,2023-08-13,Electronics,4,49.838172074237654,199.35268829695062
218,Male,28,San Francisco,Gold,1553.276612008886,21,4.9,False,10,Satisfied,218,2023-09-22,Beauty,3,31.557399337578953,94.67219801273686
219,Male,32,Miami,Silver,680.4989181967665,10,3.8,True,33,Unsatisfied,219,2023-08-20,Electronics,2,30.861115584826567,61.722231169653135
220,Female,36,Houston,Bronze,441.85524041464737,8,3.1,False,19,Neutral,220,2023-03-03,Beauty,1,547.7057646929397,547.7057646929397
221,Female,30,New York,Gold,1306.9331923868026,16,4.5,True,20,Satisfied,221,2023-05-07,Beauty,2,323.0187261621635,646.037452324327
222,Male,33,Los Angeles,Silver,776.5819427357156,13,4.2,False,14,Satisfied,222,2023-04-26,Clothing,3,29.481870274364905,88.44561082309471
223,Female,42,Chicago,Bronze,520.9161861706748,9,3.5,True,37,Unsatisfied,223,2023-02-02,Clothing,1,22.73194741531483,22.73194741531483
224,Male,29,San Francisco,Gold,1406.9307325339996,18,4.7,False,10,Satisfied,224,2023-06-23,Clothing,1,48.048219970303634,48.048219970303634
225,Male,26,Miami,Silver,637.7491447923248,12,3.9,True,47,Unsatisfied,225,2023-01-11,Beauty,3,23.368176440880024,70.10452932264008
226,Female,38,Houston,Bronze,405.9164828892224,8,3.2,False,24,Neutral,226,2023-10-29,Clothing,1,48.52219453625908,48.52219453625908
227,Female,32,New York,Gold,1274.3798056090359,14,4.4,True,22,Satisfied,227,2023-10-11,Electronics,1,53.71252110142801,53.71252110142801
228,Male,34,Los Angeles,Silver,853.1753579805589,11,4.1,False,17,Neutral,228,2023-04-28,Electronics,1,27.920162817759703,27.920162817759703
229,Female,43,Chicago,Bronze,509.42969770596244,10,3.3,True,40,Unsatisfied,229,2023-10-29,Beauty,2,32.49613849998035,64.9922769999607
230,Male,30,San Francisco,Gold,1431.8504779054608,20,4.8,False,12,Satisfied,230,2023-04-23,Beauty,1,24.2811085305787,24.2811085305787
231,Male,27,Miami,Silver,678.6095235534177,13,4.0,True,53,Unsatisfied,231,2023-01-04,Clothing,3,54.509759027004925,163.52927708101478
232,Female,37,Houston,Bronze,427.92541332296827,7,3.1,False,21,Neutral,232,2023-02-06,Beauty,1,26.599310215290945,26.599310215290945
233,Female,31,New York,Gold,1224.3877142155104,15,4.5,True,26,Satisfied,233,2023-12-29,Beauty,1,307.2294812224059,307.2294812224059
234,Male,35,Los Angeles,Silver,788.6602373177301,12,4.3,False,12,Neutral,234,2023-11-20,Electronics,2,26.99377993273545,53.9875598654709
235,Female,41,Chicago,Bronze,460.92725028703995,9,3.6,True,38,Unsatisfied,235,2023-01-31,Electronics,2,474.52121378485896,949.0424275697179
236,Male,28,San Francisco,Gold,1501.22478451964,21,4.9,False,9,Satisfied,236,2023-04-28,Clothing,1,26.30258512536927,26.30258512536927
237,Male,32,Miami,Silver,627.3842794676017,10,3.8,True,32,Unsatisfied,237,2023-02-04,Beauty,1,506.33422800940485,506.33422800940485
238,Female,36,Houston,Bronze,440.006764936289,8,3.0,False,18,Neutral,238,2023-01-17,Beauty,1,462.5496012557026,462.5496012557026
239,Female,30,New York,Gold,1253.5394526715309,16,4.7,True,19,Satisfied,239,2023-06-19,Electronics,3,536.5167837881961,1609.5503513645883
240,Male,34,Los Angeles,Silver,739.4602824640082,11,4.0,False,15,Neutral,240,2023-02-06,Beauty,1,298.5569489902472,298.5569489902472
241,Female,43,Chicago,Bronze,490.3165458453787,10,3.3,True,39,Unsatisfied,241,2023-09-21,Electronics,2,25.917918279457542,51.835836558915084
242,Male,30,San Francisco,Gold,1593.8376471988556,20,4.8,False,13,Satisfied,242,2023-05-02,Clothing,1,23.600979138718802,23.600979138718802
243,Male,27,Miami,Silver,713.441317083054,13,4.1,True,54,Unsatisfied,243,2023-05-23,Electronics,2,326.11027815418527,652.2205563083705
244,Female,37,Houston,Bronze,393.0327720045407,7,3.4,False,23,,244,2023-12-09,Beauty,2,53.81607240572113,107.63214481144226
245,Female,31,New York,Gold,1241.2390254701345,15,4.5,True,26,Satisfied,245,2023-09-06,Clothing,3,29.656616705250972,88.96985011575292
246,Male,35,Los Angeles,Silver,768.3694594403162,12,4.3,False,12,Neutral,246,2023-04-20,Electronics,2,26.70129860358109,53.40259720716218
247,Female,41,Chicago,Bronze,486.01457779610575,9,3.6,True,38,Unsatisfied,247,2023-10-04,Electronics,2,28.765166252697597,57.530332505395194
248,Male,28,San Francisco,Gold,1600.8065205876985,21,4.9,False,9,Satisfied,248,2023-03-09,Clothing,2,312.92035934254403,625.8407186850881
249,Male,32,Miami,Silver,622.1634571996782,10,3.8,True,32,Unsatisfied,249,2023-10-20,Clothing,1,53.12397564869949,53.12397564869949
250,Female,36,Houston,Bronze,511.58830443347154,8,3.0,False,18,Neutral,250,2023-10-23,Electronics,1,47.96348393429274,47.96348393429274
251,Female,30,New York,Gold,1151.437202559976,16,4.7,True,19,Satisfied,251,2023-08-31,Beauty,3,48.44744817338169,145.34234452014505
252,Male,34,Los Angeles,Silver,717.4238968845441,11,4.0,False,15,Neutral,252,2023-05-05,Electronics,1,325.37113432572517,325.37113432572517
253,Female,43,Chicago,Bronze,475.14296002524605,10,3.3,True,39,Unsatisfied,253,2023-08-31,Clothing,4,457.3934759189273,1829.5739036757093
254,Male,30,San Francisco,Gold,1496.308652546418,20,4.8,False,13,Satisfied,254,2023-07-28,Electronics,1,458.5344570732587,458.5344570732587
255,Male,27,Miami,Silver,663.5267190070028,13,4.1,True,54,Unsatisfied,255,2023-04-08,Clothing,1,32.57373347400683,32.57373347400683
256,Female,37,Houston,Bronze,473.7924262908757,7,3.4,False,23,Neutral,256,2023-02-18,Clothing,1,531.8871843907133,531.8871843907133
257,Female,31,New York,Gold,1160.890411274115,15,4.6,True,27,Satisfied,257,2023-02-19,Beauty,4,453.75891135413247,1815.0356454165299
258,Male,35,Los Angeles,Silver,784.8120508085042,12,4.3,False,13,Neutral,258,2023-12-04,Clothing,1,49.459625242474615,49.459625242474615
259,Female,41,Chicago,Bronze,515.2763141748871,9,3.6,True,39,Unsatisfied,259,2023-08-09,Clothing,4,53.429948915017356,213.71979566006942
260,Male,28,San Francisco,Gold,1436.719105397578,21,4.9,False,10,Satisfied,260,2023-07-01,Beauty,2,32.43337496458971,64.86674992917942
261,Male,32,Miami,Silver,666.160139017261,10,3.8,True,33,Unsatisfied,261,2023-08-05,Clothing,2,26.10019738273266,52.20039476546532
262,Female,36,Houston,Bronze,476.8245805207876,8,3.1,False,19,Neutral,262,2023-07-30,Beauty,3,30.90976449629483,92.7292934888845
263,Female,30,New York,Gold,1302.59869727406,16,4.5,True,20,Satisfied,263,2023-08-28,Beauty,2,32.9498932668306,65.8997865336612
264,Male,33,Los Angeles,Silver,879.6001310739872,13,4.2,False,14,Satisfied,264,2023-01-28,Clothing,2,295.203127951201,590.406255902402
