Customer ID,Gender_x,Age_x,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level,Transaction ID,Date,Product Category,Quantity,Price per Unit,Total Amount,Product,Stock
342,Female,43,Chicago,Bronze,567.4470985285901,9,3.3,True,40,Unsatisfied,342,2023-10-24,Clothing,3,531.0038493620476,1593.0115480861427,Nike Dri-FIT Legend T-Shirt,291
343,Male,30,San Francisco,Gold,1600.063955332338,20,4.8,False,11,Satisfied,343,2023-11-01,Electronics,2,24.524108482604557,49.04821696520911,Logitech MX Master 3S Mouse,294
344,Male,27,Miami,Silver,723.4587737988455,13,4.0,True,55,Unsatisfied,344,2023-01-21,Beauty,1,32.173425574599804,32.173425574599804,Neutrogena Hydro Boost Gel,92
345,Female,37,Houston,Bronze,404.5933187943038,7,3.2,False,25,Neutral,345,2023-11-14,Electronics,1,27.585854745986104,27.585854745986104,Apple MacBook Pro 14'' M2,184
346,Female,31,New York,Gold,1213.3570380285018,15,4.5,True,28,Satisfied,346,2023-02-11,Clothing,1,532.4461005369118,532.4461005369118,Nike Dri-FIT Legend T-Shirt,309
347,Male,35,Los Angeles,Silver,890.0042485292458,12,4.3,False,14,Neutral,347,2023-08-03,Electronics,1,25.722365471825334,25.722365471825334,Apple MacBook Pro 14'' M2,263
348,Female,41,Chicago,Bronze,483.9975264679156,9,3.6,True,40,Unsatisfied,348,2023-12-03,Electronics,2,318.58805497742577,637.1761099548515,Logitech MX Master 3S Mouse,415
349,Male,28,San Francisco,Gold,1473.6194216770068,21,4.9,False,10,Satisfied,349,2023-10-26,Beauty,1,47.71501909455013,47.71501909455013,Revlon Super Lustrous Lipstick,122
350,Male,32,Miami,Silver,648.41024433411,10,3.8,True,34,Unsatisfied,350,2023-10-17,Beauty,2,23.94330381581159,47.88660763162318,L'Oréal Revitalift Serum 30ml,303
351,Female,36,Houston,Bronze,460.5302895693141,8,3.1,False,20,Neutral,351,2023-09-25,Clothing,2,31.92521448457319,63.85042896914638,Zara Pleated Midi Skirt,109
352,Female,30,New York,Gold,1215.891749336471,16,4.7,True,21,Satisfied,352,2023-06-11,Electronics,2,467.42129858886767,934.8425971777352,Samsung Galaxy S21 Ultra,343
353,Male,34,Los Angeles,Silver,795.5634696765616,11,4.0,False,15,Neutral,353,2023-05-14,Electronics,1,450.5060972132341,450.5060972132341,Sony WH-1000XM5 Headphones,123
354,Female,43,Chicago,Bronze,520.0860797614354,10,3.3,True,41,Unsatisfied,354,2023-04-15,Beauty,4,47.34824310272426,189.39297241089704,Revlon Super Lustrous Lipstick,451
355,Male,30,San Francisco,Gold,1376.3617609478974,19,4.6,False,12,Satisfied,355,2023-12-09,Electronics,1,457.9754082769293,457.9754082769293,Samsung Galaxy S21 Ultra,494
356,Male,27,Miami,Silver,655.8289845251657,13,4.1,True,56,Unsatisfied,356,2023-06-10,Electronics,3,465.095584839819,1395.2867545194572,Apple MacBook Pro 14'' M2,68
357,Female,37,Houston,Bronze,451.2410472006353,7,3.4,False,26,Neutral,357,2023-05-03,Electronics,2,24.665604409684743,49.331208819369486,Apple MacBook Pro 14'' M2,216
358,Female,31,New York,Gold,1137.1603288499384,15,4.5,True,29,Satisfied,358,2023-05-16,Beauty,1,303.0058447935164,303.0058447935164,L'Oréal Revitalift Serum 30ml,242
359,Male,35,Los Angeles,Silver,799.6037194180017,12,4.3,False,14,Neutral,359,2023-07-22,Clothing,1,45.7664150305675,45.7664150305675,Adidas Essentials Hoodie,470
360,Female,41,Chicago,Bronze,499.2073633665595,9,3.6,True,41,Unsatisfied,360,2023-03-09,Clothing,4,23.7898711087084,95.1594844348336,Levi's 511 Slim Fit Jeans,100
361,Male,28,San Francisco,Gold,1487.792578613716,21,4.9,False,10,Satisfied,361,2023-12-10,Electronics,4,318.4123166328211,1273.6492665312844,Logitech MX Master 3S Mouse,417
362,Male,32,Miami,Silver,700.2656569523674,10,3.8,True,35,Unsatisfied,362,2023-11-27,Clothing,1,24.26203878025864,24.26203878025864,Zara Pleated Midi Skirt,61
363,Female,36,Houston,Bronze,423.1600700045727,8,3.1,False,21,Neutral,363,2023-06-03,Beauty,1,25.31254676466401,25.31254676466401,Neutrogena Hydro Boost Gel,59
364,Female,30,New York,Gold,1184.6081601829403,16,4.7,True,22,Satisfied,364,2023-08-23,Beauty,1,491.2832144391371,491.2832144391371,Revlon Super Lustrous Lipstick,103
365,Male,34,Los Angeles,Silver,799.4142547649907,11,4.1,False,16,Neutral,365,2023-06-11,Clothing,1,271.5536908542539,271.5536908542539,Zara Pleated Midi Skirt,71
366,Female,43,Chicago,Bronze,533.1553427086902,10,3.3,True,42,Unsatisfied,366,2023-02-07,Clothing,1,47.039266420406776,47.039266420406776,Levi's 511 Slim Fit Jeans,162
367,Male,30,San Francisco,Gold,1412.7351435458793,20,4.8,False,13,Satisfied,367,2023-01-05,Electronics,1,54.72922426672832,54.72922426672832,Logitech MX Master 3S Mouse,335
368,Male,27,Miami,Silver,678.6610075554619,13,4.1,True,57,Unsatisfied,368,2023-08-23,Clothing,4,316.1152013191617,1264.4608052766469,Zara Pleated Midi Skirt,305
369,Female,37,Houston,Bronze,491.60008929365256,7,3.4,False,24,Neutral,369,2023-11-15,Electronics,3,521.3563391186981,1564.0690173560945,Sony WH-1000XM5 Headphones,70
370,Female,31,New York,Gold,1150.8803331380518,15,4.5,True,30,Satisfied,370,2023-10-16,Electronics,1,28.97038675925332,28.97038675925332,Logitech MX Master 3S Mouse,488
371,Male,35,Los Angeles,Silver,861.3632137207536,12,4.1,False,17,Neutral,371,2023-02-21,Beauty,1,22.68093316840181,22.68093316840181,Revlon Super Lustrous Lipstick,329
372,Female,41,Chicago,Bronze,465.0149686607144,9,3.6,True,42,Unsatisfied,372,2023-02-07,Beauty,2,509.8561762698851,1019.7123525397702,Revlon Super Lustrous Lipstick,323
373,Male,28,San Francisco,Gold,1617.6198202436967,21,4.9,False,11,Satisfied,373,2023-10-03,Beauty,1,286.64365273712747,286.64365273712747,Neutrogena Hydro Boost Gel,91
374,Male,32,Miami,Silver,645.4382660996806,10,3.8,True,36,Unsatisfied,374,2023-04-20,Beauty,3,24.063191461078983,72.18957438323696,Revlon Super Lustrous Lipstick,348
375,Female,36,Houston,Bronze,446.2643504591504,8,3.0,False,22,Neutral,375,2023-09-17,Clothing,1,52.15098542757994,52.15098542757994,Nike Dri-FIT Legend T-Shirt,21
376,Female,30,New York,Gold,1245.4766350914615,16,4.5,True,23,Satisfied,376,2023-05-16,Beauty,1,28.57505715170602,28.57505715170602,Maybelline Lash Sensational Mascara,231
377,Male,33,Los Angeles,Silver,846.1534607902054,11,4.2,False,18,Neutral,377,2023-03-09,Clothing,4,47.06990132669947,188.2796053067979,Levi's 511 Slim Fit Jeans,299
378,Female,43,Chicago,Bronze,475.03698260814224,10,3.3,True,43,Unsatisfied,378,2023-06-28,Beauty,1,281.3106953928402,281.3106953928402,Maybelline Lash Sensational Mascara,320
379,Male,30,San Francisco,Gold,1412.711194783912,19,4.6,False,12,Satisfied,379,2023-02-05,Clothing,1,24.726071831419112,24.726071831419112,Nike Dri-FIT Legend T-Shirt,10
380,Male,27,Miami,Silver,753.0562859067322,13,4.1,True,58,Unsatisfied,380,2023-05-06,Electronics,2,275.08716677115063,550.1743335423013,Samsung Galaxy S21 Ultra,17
381,Female,37,Houston,Bronze,425.6076158720912,7,3.4,False,27,Neutral,381,2023-07-09,Clothing,4,25.36630848618454,101.46523394473816,Zara Pleated Midi Skirt,450
382,Female,31,New York,Gold,1180.2593712524506,15,4.5,True,31,Satisfied,382,2023-05-26,Clothing,2,547.2530796814954,1094.5061593629907,Levi's 511 Slim Fit Jeans,351
383,Male,35,Los Angeles,Silver,846.7530342155085,12,4.3,False,15,Neutral,383,2023-03-22,Beauty,2,30.87325944972111,61.74651889944222,L'Oréal Revitalift Serum 30ml,301
384,Female,41,Chicago,Bronze,525.6460403234963,9,3.6,True,43,Unsatisfied,384,2023-08-13,Clothing,1,452.9446475828282,452.9446475828282,Levi's 511 Slim Fit Jeans,486
385,Male,28,San Francisco,Gold,1583.5685155922909,21,4.9,False,10,Satisfied,385,2023-10-06,Electronics,3,455.1795767528572,1365.5387302585716,Sony WH-1000XM5 Headphones,194
386,Male,32,Miami,Silver,620.6683840106808,10,3.8,True,37,Unsatisfied,386,2023-12-27,Electronics,2,305.57850444941744,611.1570088988349,Sony WH-1000XM5 Headphones,109
387,Female,36,Houston,Bronze,472.0656895930986,8,3.1,False,23,Neutral,387,2023-06-04,Beauty,1,32.25755764769675,32.25755764769675,Maybelline Lash Sensational Mascara,68
388,Female,30,New York,Gold,1123.5996226861012,16,4.7,True,24,Satisfied,388,2023-11-10,Electronics,1,23.059040483894947,23.059040483894947,Samsung Galaxy S21 Ultra,232
389,Male,34,Los Angeles,Silver,839.2797326969267,11,4.1,False,16,Neutral,389,2023-12-01,Clothing,1,24.74207355842425,24.74207355842425,Adidas Essentials Hoodie,462
390,Female,43,Chicago,Bronze,535.8416162831306,10,3.3,True,44,Unsatisfied,390,2023-09-28,Electronics,2,54.5237292862346,109.0474585724692,Logitech MX Master 3S Mouse,416
391,Male,30,San Francisco,Gold,1318.719674070482,20,4.8,False,13,Satisfied,391,2023-01-05,Beauty,2,24.75543279952944,49.51086559905888,Maybelline Lash Sensational Mascara,193
392,Male,27,Miami,Silver,680.9843681153874,13,4.1,True,59,Unsatisfied,392,2023-12-08,Clothing,2,275.92334046310634,551.8466809262127,Nike Dri-FIT Legend T-Shirt,227
393,Female,37,Houston,Bronze,450.3761831363979,7,3.4,False,28,Neutral,393,2023-10-11,Beauty,2,513.5816341170613,1027.1632682341226,L'Oréal Revitalift Serum 30ml,22
394,Female,31,New York,Gold,1102.451273077281,15,4.5,True,32,Satisfied,394,2023-06-03,Clothing,1,481.84484453089925,481.84484453089925,Nike Dri-FIT Legend T-Shirt,144
395,Male,35,Los Angeles,Silver,860.3669428025456,12,4.1,False,17,Neutral,395,2023-12-06,Electronics,2,515.910342814769,1031.820685629538,Apple MacBook Pro 14'' M2,448
396,Female,41,Chicago,Bronze,444.21068609883537,9,3.6,True,44,Unsatisfied,396,2023-02-23,Beauty,1,32.8707485497495,32.8707485497495,Revlon Super Lustrous Lipstick,473
397,Male,28,San Francisco,Gold,1520.8837336263882,21,4.9,False,12,Satisfied,397,2023-03-10,Beauty,1,27.007099529834992,27.007099529834992,Neutrogena Hydro Boost Gel,190
398,Male,32,Miami,Silver,650.0783607053023,10,3.8,True,38,Unsatisfied,398,2023-05-16,Clothing,2,299.63268824696365,599.2653764939273,Adidas Essentials Hoodie,204
399,Female,36,Houston,Bronze,498.5571664256789,8,3.0,False,22,Neutral,399,2023-03-01,Beauty,1,29.88846255748016,29.88846255748016,Neutrogena Hydro Boost Gel,294
400,Female,30,New York,Gold,1079.157876766336,16,4.5,True,25,Satisfied,400,2023-02-24,Clothing,3,46.56171405897416,139.68514217692248,Zara Pleated Midi Skirt,354
401,Male,33,Los Angeles,Silver,866.8560819745264,11,4.1,False,18,Neutral,401,2023-10-11,Clothing,1,326.6667604708363,326.6667604708363,Levi's 511 Slim Fit Jeans,18
402,Female,43,Chicago,Bronze,502.00763106803936,10,3.3,True,45,Unsatisfied,402,2023-03-21,Clothing,2,299.4416887230584,598.8833774461168,Zara Pleated Midi Skirt,77
403,Male,30,San Francisco,Gold,1462.1234416015643,19,4.6,False,13,Satisfied,403,2023-05-20,Clothing,2,271.3098972978332,542.6197945956663,Zara Pleated Midi Skirt,312
404,Male,27,Miami,Silver,696.9029710403271,13,4.1,True,60,Unsatisfied,404,2023-05-25,Electronics,1,490.30625331494025,490.30625331494025,Sony WH-1000XM5 Headphones,233
405,Female,37,Houston,Bronze,467.1308887652575,7,3.4,False,29,Neutral,405,2023-11-06,Clothing,3,291.09649614522,873.2894884356599,Nike Dri-FIT Legend T-Shirt,44
406,Female,31,New York,Gold,1096.3254113715873,15,4.5,True,33,Satisfied,406,2023-04-18,Beauty,3,25.69731815227668,77.09195445683002,Revlon Super Lustrous Lipstick,447
407,Male,35,Los Angeles,Silver,856.8019751149335,12,4.3,False,16,Neutral,407,2023-06-25,Electronics,3,274.9814111170539,824.9442333511616,Apple MacBook Pro 14'' M2,360
408,Female,41,Chicago,Bronze,510.4672654995787,9,3.6,True,45,Unsatisfied,408,2023-04-15,Beauty,1,534.4809618190117,534.4809618190117,Neutrogena Hydro Boost Gel,295
409,Male,28,San Francisco,Gold,1538.7014964726332,21,4.9,False,11,Satisfied,409,2023-12-18,Electronics,2,275.70556787350347,551.4111357470069,Logitech MX Master 3S Mouse,220
410,Male,32,Miami,Silver,714.4682109801148,10,3.8,True,39,Unsatisfied,410,2023-11-21,Clothing,1,46.977623593641454,46.977623593641454,Adidas Essentials Hoodie,108
411,Female,36,Houston,Bronze,428.0317584611001,8,3.1,False,24,Neutral,411,2023-05-16,Electronics,4,45.65119062657282,182.60476250629128,Logitech MX Master 3S Mouse,66
412,Female,30,New York,Gold,1236.6525115980735,16,4.7,True,25,Satisfied,412,2023-09-16,Electronics,3,525.560040846856,1576.6801225405682,Logitech MX Master 3S Mouse,204
413,Male,34,Los Angeles,Silver,815.2025547690012,11,4.1,False,17,Neutral,413,2023-09-08,Beauty,3,23.577962292509923,70.73388687752977,Maybelline Lash Sensational Mascara,99
414,Female,43,Chicago,Bronze,536.6171155050423,10,3.3,True,46,Unsatisfied,414,2023-05-09,Beauty,3,23.07539625842882,69.22618877528646,Maybelline Lash Sensational Mascara,384
415,Male,30,San Francisco,Gold,1399.9686722883605,20,4.8,False,14,Satisfied,415,2023-01-27,Clothing,1,32.06999912087204,32.06999912087204,Nike Dri-FIT Legend T-Shirt,19
416,Male,27,Miami,Silver,758.8630127788019,13,4.1,True,61,Unsatisfied,416,2023-02-17,Electronics,3,542.7818635257861,1628.3455905773585,Sony WH-1000XM5 Headphones,380
417,Female,37,Houston,Bronze,467.0006874899485,7,3.4,False,30,Neutral,417,2023-11-21,Electronics,2,326.44735480432047,652.8947096086409,Sony WH-1000XM5 Headphones,286
418,Female,31,New York,Gold,1237.5731845848595,15,4.5,True,34,Satisfied,418,2023-08-05,Electronics,1,529.7733728458638,529.7733728458638,Samsung Galaxy S21 Ultra,456
419,Male,35,Los Angeles,Silver,869.9566161381254,12,4.1,False,19,Neutral,419,2023-05-22,Clothing,3,31.398366756572106,94.19510026971632,Nike Dri-FIT Legend T-Shirt,301
420,Female,41,Chicago,Bronze,453.6409911709,9,3.6,True,46,Unsatisfied,420,2023-01-23,Clothing,4,450.5096211866323,1802.038484746529,Zara Pleated Midi Skirt,469
421,Male,28,San Francisco,Gold,1619.1991175345506,21,4.9,False,12,Satisfied,421,2023-01-02,Clothing,3,464.571526411931,1393.714579235793,Levi's 511 Slim Fit Jeans,96
422,Male,32,Miami,Silver,714.5304631156047,10,3.8,True,40,Unsatisfied,422,2023-06-20,Clothing,2,31.61547175153212,63.23094350306424,Adidas Essentials Hoodie,134
423,Female,36,Houston,Bronze,489.0042133535501,8,3.0,False,26,Neutral,423,2023-03-08,Clothing,1,24.6111842728099,24.6111842728099,Nike Dri-FIT Legend T-Shirt,260
424,Female,30,New York,Gold,1178.1831920236934,16,4.5,True,27,Satisfied,424,2023-11-23,Beauty,3,284.97386159035574,854.9215847710673,Revlon Super Lustrous Lipstick,384
425,Male,34,Los Angeles,Silver,858.1989527403482,11,4.2,False,18,Neutral,425,2023-05-15,Electronics,3,31.40814196504346,94.22442589513038,Logitech MX Master 3S Mouse,127
426,Female,43,Chicago,Bronze,504.08876844791394,10,3.3,True,47,Unsatisfied,426,2023-03-24,Electronics,2,52.200916849630055,104.40183369926012,Apple MacBook Pro 14'' M2,369
427,Male,30,San Francisco,Gold,1348.0483618282688,19,4.6,False,14,Satisfied,427,2023-08-15,Electronics,1,22.606465636536885,22.606465636536885,Logitech MX Master 3S Mouse,349
428,Male,27,Miami,Silver,713.8667053999175,13,4.1,True,62,Unsatisfied,428,2023-10-10,Electronics,3,48.4851300089871,145.4553900269613,Samsung Galaxy S21 Ultra,118
429,Female,37,Houston,Bronze,457.2138111061423,7,3.4,False,31,Neutral,429,2023-12-28,Electronics,2,23.924172643886248,47.848345287772496,Logitech MX Master 3S Mouse,102
430,Female,31,New York,Gold,1098.627201376775,15,4.5,True,35,Satisfied,430,2023-08-07,Electronics,3,280.54585726722934,841.637571801688,Samsung Galaxy S21 Ultra,148
431,Male,35,Los Angeles,Silver,832.895281527159,12,4.3,False,20,Neutral,431,2023-10-15,Electronics,3,292.6513614578704,877.9540843736112,Logitech MX Master 3S Mouse,412
432,Female,41,Chicago,Bronze,501.7077481405321,9,3.6,True,47,Unsatisfied,432,2023-01-05,Electronics,2,488.891695643424,977.783391286848,Sony WH-1000XM5 Headphones,114
433,Male,28,San Francisco,Gold,1507.7339565363852,21,4.9,False,11,Satisfied,433,2023-02-27,Beauty,4,54.42972893870325,217.718915754813,Maybelline Lash Sensational Mascara,424
434,Male,32,Miami,Silver,700.815083553358,10,3.8,True,41,Unsatisfied,434,2023-02-08,Electronics,2,24.07813406232206,48.15626812464412,Logitech MX Master 3S Mouse,433
435,Female,36,Houston,Bronze,423.16785563846906,8,3.1,False,28,Neutral,435,2023-12-20,Beauty,2,308.7504600561075,617.500920112215,L'Oréal Revitalift Serum 30ml,127
436,Female,30,New York,Gold,1133.9846909137634,16,4.7,True,28,Satisfied,436,2023-03-18,Clothing,4,31.286708409846973,125.14683363938788,Zara Pleated Midi Skirt,323
437,Male,34,Los Angeles,Silver,818.3782115570116,11,4.1,False,19,Neutral,437,2023-10-07,Electronics,4,328.614618627483,1314.458474509932,Apple MacBook Pro 14'' M2,28
438,Female,43,Chicago,Bronze,489.783090221182,10,3.3,True,48,Unsatisfied,438,2023-01-19,Clothing,1,31.867190535524287,31.867190535524287,Levi's 511 Slim Fit Jeans,399
439,Male,30,San Francisco,Gold,1546.7268044661453,20,4.8,False,15,Satisfied,439,2023-07-09,Clothing,3,27.465432498365672,82.39629749509702,Levi's 511 Slim Fit Jeans,184
440,Male,27,Miami,Silver,664.7302519550764,13,4.1,True,63,Unsatisfied,440,2023-10-26,Clothing,1,283.032487614125,283.032487614125,Adidas Essentials Hoodie,385
441,Female,37,Houston,Bronze,466.80926338893335,7,3.4,False,32,Neutral,441,2023-10-10,Beauty,4,295.0350715942222,1180.1402863768888,Neutrogena Hydro Boost Gel,434
442,Female,31,New York,Gold,1245.1832454523906,15,4.5,True,36,Satisfied,442,2023-03-17,Clothing,4,24.98429235549749,99.93716942198998,Levi's 511 Slim Fit Jeans,44
443,Male,35,Los Angeles,Silver,846.57273273388,12,4.1,False,20,Neutral,443,2023-08-09,Clothing,2,313.72285546897183,627.4457109379437,Nike Dri-FIT Legend T-Shirt,346
444,Female,41,Chicago,Bronze,489.77746330338414,9,3.6,True,48,Unsatisfied,444,2023-03-07,Clothing,2,31.3224020119431,62.6448040238862,Adidas Essentials Hoodie,94
445,Male,28,San Francisco,Gold,1603.425529424519,21,4.9,False,13,Satisfied,445,2023-01-22,Electronics,1,306.14829987868484,306.14829987868484,Sony WH-1000XM5 Headphones,419
446,Male,32,Miami,Silver,718.0562400773962,10,3.8,True,42,Unsatisfied,446,2023-06-07,Electronics,1,54.18170380269831,54.18170380269831,Logitech MX Master 3S Mouse,221
447,Female,36,Houston,Bronze,427.1562813022272,8,3.0,False,27,Neutral,447,2023-07-06,Beauty,4,544.7311175356591,2178.9244701426364,Neutrogena Hydro Boost Gel,332
448,Female,30,New York,Gold,1111.0400745929735,16,4.5,True,28,Satisfied,448,2023-01-21,Beauty,1,30.575702483761464,30.575702483761464,Maybelline Lash Sensational Mascara,223
449,Male,34,Los Angeles,Silver,717.3220455542375,11,4.2,False,21,Neutral,449,2023-07-03,Electronics,3,54.47159132506264,163.41477397518793,Sony WH-1000XM5 Headphones,207
450,Female,43,Chicago,Bronze,495.83414587211735,10,3.3,True,49,Unsatisfied,450,2023-04-18,Beauty,1,24.05087316624876,24.05087316624876,L'Oréal Revitalift Serum 30ml,211
101,Female,29,New York,Gold,1070.3858572829995,14,4.6,True,25,Satisfied,101,2023-01-29,Clothing,2,325.3044112050569,650.6088224101138,Nike Dri-FIT Legend T-Shirt,492
102,Male,34,Los Angeles,Silver,728.0987554013959,11,4.1,False,18,Neutral,102,2023-04-28,Beauty,1,27.24197723750159,27.24197723750159,L'Oréal Revitalift Serum 30ml,363
103,Female,43,Chicago,Bronze,468.5673705590228,9,3.4,True,42,Unsatisfied,103,2023-01-17,Clothing,1,25.537512372269607,25.537512372269607,Adidas Essentials Hoodie,246
104,Male,30,San Francisco,Gold,1390.235948149662,19,4.7,False,12,Satisfied,104,2023-06-11,Beauty,2,497.6126909182125,995.2253818364252,Neutrogena Hydro Boost Gel,35
105,Male,27,Miami,Silver,738.8705921529798,13,4.0,True,55,Unsatisfied,105,2023-07-25,Electronics,1,539.3623363157033,539.3623363157033,Sony WH-1000XM5 Headphones,63
106,Female,37,Houston,Bronze,414.34787767332665,8,3.1,False,22,Neutral,106,2023-05-18,Clothing,1,51.28071277546623,51.28071277546623,Adidas Essentials Hoodie,449
107,Female,31,New York,Gold,1102.904445714353,15,4.5,True,28,Satisfied,107,2023-02-03,Clothing,3,323.590084599487,970.770253798461,Zara Pleated Midi Skirt,389
108,Male,35,Los Angeles,Silver,829.2900145660217,12,4.2,False,14,Neutral,108,2023-04-19,Beauty,2,26.848031386153536,53.69606277230707,Maybelline Lash Sensational Mascara,399
109,Female,41,Chicago,Bronze,465.0032291699273,10,3.6,True,40,Unsatisfied,109,2023-10-18,Electronics,4,528.7559078443734,2115.023631377493,Logitech MX Master 3S Mouse,10
110,Male,28,San Francisco,Gold,1380.756605858555,21,4.8,False,9,Satisfied,110,2023-06-11,Clothing,2,304.06261631966083,608.1252326393217,Zara Pleated Midi Skirt,263
111,Male,32,Miami,Silver,749.3470931927652,11,3.8,True,34,Unsatisfied,111,2023-04-19,Electronics,3,489.2560077405458,1467.7680232216371,Samsung Galaxy S21 Ultra,160
112,Female,36,Houston,Bronze,512.7350626917324,7,3.2,False,20,Neutral,112,2023-12-02,Clothing,3,469.46400143552,1408.39200430656,Adidas Essentials Hoodie,90
113,Female,30,New York,Gold,1259.7626097095865,16,4.3,True,21,Satisfied,113,2023-09-13,Electronics,1,24.656413210024645,24.656413210024645,Sony WH-1000XM5 Headphones,81
114,Male,33,Los Angeles,Silver,859.1558491280042,13,4.4,False,15,Satisfied,114,2023-07-22,Beauty,3,24.65104661956932,73.95313985870797,Maybelline Lash Sensational Mascara,320
115,Female,42,Chicago,Bronze,499.955636706386,9,3.5,True,38,Unsatisfied,115,2023-11-26,Clothing,2,527.4336955191168,1054.8673910382336,Zara Pleated Midi Skirt,349
116,Male,29,San Francisco,Gold,1456.428579080486,18,4.9,False,11,Satisfied,116,2023-08-23,Clothing,1,28.201386077505763,28.201386077505763,Levi's 511 Slim Fit Jeans,253
117,Male,26,Miami,Silver,710.1113788957701,12,3.7,True,48,Unsatisfied,117,2023-03-15,Electronics,1,478.8155552878071,478.8155552878071,Sony WH-1000XM5 Headphones,166
118,Female,38,Houston,Bronze,454.7860555590965,8,3.0,False,25,Neutral,118,2023-05-16,Electronics,3,471.84278220706506,1415.5283466211952,Logitech MX Master 3S Mouse,35
119,Female,32,New York,Gold,1255.2034316841448,14,4.7,True,29,Satisfied,119,2023-03-13,Clothing,3,49.65325457579774,148.9597637273932,Adidas Essentials Hoodie,190
120,Male,34,Los Angeles,Silver,765.4520386546283,11,4.0,False,16,Neutral,120,2023-05-07,Beauty,1,51.738885010483614,51.738885010483614,Revlon Super Lustrous Lipstick,215
121,Female,43,Chicago,Bronze,469.6504802392943,10,3.3,True,41,Unsatisfied,121,2023-10-15,Electronics,4,45.215158514018405,180.8606340560736,Samsung Galaxy S21 Ultra,401
122,Male,30,San Francisco,Gold,1372.0267345791929,20,4.8,False,13,Satisfied,122,2023-10-03,Electronics,4,32.15177483565716,128.60709934262863,Apple MacBook Pro 14'' M2,345
123,Male,27,Miami,Silver,766.9473961153719,13,4.1,True,54,Unsatisfied,123,2023-05-15,Electronics,2,30.46321950817781,60.92643901635563,Samsung Galaxy S21 Ultra,211
124,Female,37,Houston,Bronze,398.45183212336417,7,3.4,False,23,Neutral,124,2023-10-27,Clothing,4,459.9775774839634,1839.9103099358535,Levi's 511 Slim Fit Jeans,476
125,Female,31,New York,Gold,1170.494935951269,15,4.6,True,27,Satisfied,125,2023-08-08,Clothing,2,50.8700527950172,101.7401055900344,Nike Dri-FIT Legend T-Shirt,486
126,Male,35,Los Angeles,Silver,880.9046365404514,12,4.3,False,13,Neutral,126,2023-10-26,Clothing,2,27.27316314437171,54.54632628874342,Zara Pleated Midi Skirt,312
127,Female,41,Chicago,Bronze,511.8759949289491,9,3.6,True,39,Unsatisfied,127,2023-07-24,Clothing,1,22.99329511530083,22.99329511530083,Adidas Essentials Hoodie,40
128,Male,28,San Francisco,Gold,1645.4200921088495,21,4.9,False,10,Satisfied,128,2023-07-05,Beauty,1,537.6243014033413,537.6243014033413,L'Oréal Revitalift Serum 30ml,136
129,Male,32,Miami,Silver,692.844950093644,10,3.8,True,33,Unsatisfied,129,2023-04-23,Beauty,2,297.33956413815747,594.6791282763149,Revlon Super Lustrous Lipstick,104
130,Female,36,Houston,Bronze,459.66588690846095,8,3.1,False,19,Neutral,130,2023-03-12,Clothing,1,458.4782270542266,458.4782270542266,Adidas Essentials Hoodie,442
131,Female,30,New York,Gold,1175.8624338196703,16,4.5,True,20,Satisfied,131,2023-09-18,Beauty,2,275.2849075144692,550.5698150289384,Revlon Super Lustrous Lipstick,115
132,Male,33,Los Angeles,Silver,846.2484695106689,13,4.2,False,14,Satisfied,132,2023-09-10,Electronics,3,47.21304019942628,141.63912059827885,Samsung Galaxy S21 Ultra,217
133,Female,42,Chicago,Bronze,556.1914635346656,9,3.5,True,37,Unsatisfied,133,2023-02-16,Electronics,3,270.2983243315642,810.8949729946926,Sony WH-1000XM5 Headphones,99
134,Male,29,San Francisco,Gold,1419.287470904153,18,4.7,False,10,Satisfied,134,2023-01-25,Electronics,1,47.370819769089536,47.370819769089536,Samsung Galaxy S21 Ultra,92
135,Male,26,Miami,Silver,626.6155691049933,12,3.9,True,47,Unsatisfied,135,2023-02-26,Clothing,1,24.95619219097988,24.95619219097988,Zara Pleated Midi Skirt,477
136,Female,38,Houston,Bronze,420.8519654102571,8,3.2,False,24,Neutral,136,2023-03-20,Electronics,2,306.5094538541562,613.0189077083124,Apple MacBook Pro 14'' M2,455
137,Female,32,New York,Gold,1111.0877144663605,14,4.4,True,22,Satisfied,137,2023-11-18,Beauty,1,471.20524926611193,471.20524926611193,Maybelline Lash Sensational Mascara,269
138,Male,34,Los Angeles,Silver,821.7396899351859,11,4.1,False,17,Neutral,138,2023-03-23,Clothing,3,48.15850856795036,144.47552570385108,Adidas Essentials Hoodie,35
139,Female,43,Chicago,Bronze,460.9750317796505,10,3.3,True,40,Unsatisfied,139,2023-12-15,Beauty,3,535.0238606621782,1605.0715819865345,Maybelline Lash Sensational Mascara,15
140,Male,30,San Francisco,Gold,1554.1025941143175,20,4.8,False,12,Satisfied,140,2023-08-05,Electronics,1,29.674009786951224,29.674009786951224,Samsung Galaxy S21 Ultra,140
141,Male,27,Miami,Silver,687.029171049627,13,4.0,True,53,Unsatisfied,141,2023-11-02,Electronics,1,46.349293387295496,46.349293387295496,Samsung Galaxy S21 Ultra,389
142,Female,37,Houston,Bronze,386.2993346247017,7,3.1,False,21,Neutral,142,2023-02-02,Electronics,4,324.6112835850655,1298.445134340262,Logitech MX Master 3S Mouse,459
