Causas (lista reducida),Sexo,Tamaño de municipio y capital de residencia,Edad,Total
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Total,De 35 a 39 años,5.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Total,De 40 a 44 años,5.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Total,De 45 a 49 años,17.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Total,De 50 a 54 años,26.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Total,De 55 a 59 años,38.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Total,De 60 a 64 años,70.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Total,De 65 a 69 años,114.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Total,De 70 a 74 años,189.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Total,De 75 a 79 años,368.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Total,De 80 a 84 años,583.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Total,De 85 a 89 años,959.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Total,De 90 a 94 años,1.108
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Total,De 95 años y más,693.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Municipio menor o igual a 10.000 habitantes,Todas las edades,1.186
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Municipio de 10.001 a  20.000 habitantes,Todas las edades,413.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Municipio de 20.001 a  50.000 habitantes,Todas las edades,698.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Municipio de 50.001 a 100.000 habitantes,Todas las edades,408.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Municipio mayor de 100.000 habitantes,Todas las edades,336.0
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Capital,Todas las edades,1.145
"044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Extranjeros,Todas las edades,10.0
044 Diabetes mellitus,Ambos sexos,Total,Todas las edades,5.382
044 Diabetes mellitus,Ambos sexos,Total,Menores de 1 año,0.0
044 Diabetes mellitus,Ambos sexos,Total,De 1 a 4 años,0.0
044 Diabetes mellitus,Ambos sexos,Total,De 5 a 9 años,0.0
044 Diabetes mellitus,Ambos sexos,Total,De 10 a 14 años,0.0
044 Diabetes mellitus,Ambos sexos,Total,De 15 a 19 años,0.0
044 Diabetes mellitus,Ambos sexos,Total,De 20 a 24 años,0.0
044 Diabetes mellitus,Ambos sexos,Total,De 25 a 29 años,1.0
044 Diabetes mellitus,Ambos sexos,Total,De 30 a 34 años,6.0
044 Diabetes mellitus,Ambos sexos,Total,De 35 a 39 años,4.0
044 Diabetes mellitus,Ambos sexos,Total,De 40 a 44 años,10.0
044 Diabetes mellitus,Ambos sexos,Total,De 45 a 49 años,27.0
044 Diabetes mellitus,Ambos sexos,Total,De 50 a 54 años,39.0
044 Diabetes mellitus,Ambos sexos,Total,De 55 a 59 años,74.0
044 Diabetes mellitus,Ambos sexos,Total,De 60 a 64 años,140.0
044 Diabetes mellitus,Ambos sexos,Total,De 65 a 69 años,225.0
044 Diabetes mellitus,Ambos sexos,Total,De 70 a 74 años,325.0
044 Diabetes mellitus,Ambos sexos,Total,De 75 a 79 años,631.0
044 Diabetes mellitus,Ambos sexos,Total,De 80 a 84 años,815.0
044 Diabetes mellitus,Ambos sexos,Total,De 85 a 89 años,1.225
044 Diabetes mellitus,Ambos sexos,Total,De 90 a 94 años,1.239
044 Diabetes mellitus,Ambos sexos,Total,De 95 años y más,621.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,Todas las edades,1.651
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,Menores de 1 año,0.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 1 a 4 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 5 a 9 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 10 a 14 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 15 a 19 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 20 a 24 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 25 a 29 años,1.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 30 a 34 años,3.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 35 a 39 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 40 a 44 años,2.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 45 a 49 años,11.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 50 a 54 años,7.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 55 a 59 años,18.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 60 a 64 años,29.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 65 a 69 años,63.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 70 a 74 años,74.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 75 a 79 años,181.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 80 a 84 años,245.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 85 a 89 años,391.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 90 a 94 años,411.0
044 Diabetes mellitus,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 95 años y más,215.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,Todas las edades,564.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,Menores de 1 año,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 1 a 4 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 5 a 9 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 10 a 14 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 15 a 19 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 20 a 24 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 25 a 29 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 30 a 34 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 35 a 39 años,1.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 40 a 44 años,2.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 45 a 49 años,3.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 50 a 54 años,3.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 55 a 59 años,10.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 60 a 64 años,16.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 65 a 69 años,17.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 70 a 74 años,42.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 75 a 79 años,69.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 80 a 84 años,85.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 85 a 89 años,123.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 90 a 94 años,130.0
044 Diabetes mellitus,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 95 años y más,63.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,Todas las edades,874.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,Menores de 1 año,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 1 a 4 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 5 a 9 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 10 a 14 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 15 a 19 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 20 a 24 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 25 a 29 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 30 a 34 años,1.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 35 a 39 años,1.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 40 a 44 años,1.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 45 a 49 años,5.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 50 a 54 años,9.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 55 a 59 años,10.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 60 a 64 años,27.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 65 a 69 años,34.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 70 a 74 años,60.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 75 a 79 años,105.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 80 a 84 años,135.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 85 a 89 años,216.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 90 a 94 años,184.0
044 Diabetes mellitus,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 95 años y más,86.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,Todas las edades,481.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,Menores de 1 año,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 1 a 4 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 5 a 9 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 10 a 14 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 15 a 19 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 20 a 24 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 25 a 29 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 30 a 34 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 35 a 39 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 40 a 44 años,1.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 45 a 49 años,2.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 50 a 54 años,4.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 55 a 59 años,10.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 60 a 64 años,18.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 65 a 69 años,24.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 70 a 74 años,38.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 75 a 79 años,66.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 80 a 84 años,63.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 85 a 89 años,104.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 90 a 94 años,106.0
044 Diabetes mellitus,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 95 años y más,45.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,Todas las edades,415.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,Menores de 1 año,0.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 1 a 4 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 5 a 9 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 10 a 14 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 15 a 19 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 20 a 24 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 25 a 29 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 30 a 34 años,1.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 35 a 39 años,1.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 40 a 44 años,0.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 45 a 49 años,1.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 50 a 54 años,6.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 55 a 59 años,10.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 60 a 64 años,15.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 65 a 69 años,20.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 70 a 74 años,26.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 75 a 79 años,55.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 80 a 84 años,65.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 85 a 89 años,84.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 90 a 94 años,90.0
044 Diabetes mellitus,Ambos sexos,Municipio mayor de 100.000 habitantes,De 95 años y más,41.0
044 Diabetes mellitus,Ambos sexos,Capital,Todas las edades,1.384
044 Diabetes mellitus,Ambos sexos,Capital,Menores de 1 año,0.0
044 Diabetes mellitus,Ambos sexos,Capital,De 1 a 4 años,0.0
044 Diabetes mellitus,Ambos sexos,Capital,De 5 a 9 años,0.0
044 Diabetes mellitus,Ambos sexos,Capital,De 10 a 14 años,0.0
044 Diabetes mellitus,Ambos sexos,Capital,De 15 a 19 años,0.0
044 Diabetes mellitus,Ambos sexos,Capital,De 20 a 24 años,0.0
044 Diabetes mellitus,Ambos sexos,Capital,De 25 a 29 años,0.0
044 Diabetes mellitus,Ambos sexos,Capital,De 30 a 34 años,1.0
044 Diabetes mellitus,Ambos sexos,Capital,De 35 a 39 años,1.0
044 Diabetes mellitus,Ambos sexos,Capital,De 40 a 44 años,4.0
044 Diabetes mellitus,Ambos sexos,Capital,De 45 a 49 años,5.0
044 Diabetes mellitus,Ambos sexos,Capital,De 50 a 54 años,9.0
044 Diabetes mellitus,Ambos sexos,Capital,De 55 a 59 años,16.0
044 Diabetes mellitus,Ambos sexos,Capital,De 60 a 64 años,34.0
044 Diabetes mellitus,Ambos sexos,Capital,De 65 a 69 años,65.0
044 Diabetes mellitus,Ambos sexos,Capital,De 70 a 74 años,82.0
044 Diabetes mellitus,Ambos sexos,Capital,De 75 a 79 años,152.0
044 Diabetes mellitus,Ambos sexos,Capital,De 80 a 84 años,220.0
044 Diabetes mellitus,Ambos sexos,Capital,De 85 a 89 años,306.0
044 Diabetes mellitus,Ambos sexos,Capital,De 90 a 94 años,318.0
044 Diabetes mellitus,Ambos sexos,Capital,De 95 años y más,171.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,Todas las edades,13.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,Menores de 1 año,0.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 1 a 4 años,0.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 5 a 9 años,0.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 10 a 14 años,0.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 15 a 19 años,0.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 20 a 24 años,0.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 25 a 29 años,0.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 30 a 34 años,0.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 35 a 39 años,0.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 40 a 44 años,0.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 45 a 49 años,0.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 50 a 54 años,1.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 55 a 59 años,0.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 60 a 64 años,1.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 65 a 69 años,2.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 70 a 74 años,3.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 75 a 79 años,3.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 80 a 84 años,2.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 85 a 89 años,1.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 90 a 94 años,0.0
044 Diabetes mellitus,Ambos sexos,Extranjeros,De 95 años y más,0.0
044 Diabetes mellitus,Hombres,Total,Todas las edades,2.526
044 Diabetes mellitus,Hombres,Total,Menores de 1 año,0.0
044 Diabetes mellitus,Hombres,Total,De 1 a 4 años,0.0
044 Diabetes mellitus,Hombres,Total,De 5 a 9 años,0.0
044 Diabetes mellitus,Hombres,Total,De 10 a 14 años,0.0
044 Diabetes mellitus,Hombres,Total,De 15 a 19 años,0.0
044 Diabetes mellitus,Hombres,Total,De 20 a 24 años,0.0
044 Diabetes mellitus,Hombres,Total,De 25 a 29 años,1.0
044 Diabetes mellitus,Hombres,Total,De 30 a 34 años,2.0
044 Diabetes mellitus,Hombres,Total,De 35 a 39 años,3.0
044 Diabetes mellitus,Hombres,Total,De 40 a 44 años,9.0
044 Diabetes mellitus,Hombres,Total,De 45 a 49 años,17.0
044 Diabetes mellitus,Hombres,Total,De 50 a 54 años,26.0
044 Diabetes mellitus,Hombres,Total,De 55 a 59 años,58.0
044 Diabetes mellitus,Hombres,Total,De 60 a 64 años,111.0
044 Diabetes mellitus,Hombres,Total,De 65 a 69 años,162.0
044 Diabetes mellitus,Hombres,Total,De 70 a 74 años,217.0
044 Diabetes mellitus,Hombres,Total,De 75 a 79 años,392.0
044 Diabetes mellitus,Hombres,Total,De 80 a 84 años,421.0
044 Diabetes mellitus,Hombres,Total,De 85 a 89 años,528.0
044 Diabetes mellitus,Hombres,Total,De 90 a 94 años,429.0
044 Diabetes mellitus,Hombres,Total,De 95 años y más,150.0
044 Diabetes mellitus,Hombres,Municipio menor o igual a 10.000 habitantes,Todas las edades,785.0
044 Diabetes mellitus,Hombres,Municipio de 10.001 a  20.000 habitantes,Todas las edades,262.0
044 Diabetes mellitus,Hombres,Municipio de 20.001 a  50.000 habitantes,Todas las edades,388.0
044 Diabetes mellitus,Hombres,Municipio de 50.001 a 100.000 habitantes,Todas las edades,212.0
044 Diabetes mellitus,Hombres,Municipio mayor de 100.000 habitantes,Todas las edades,204.0
044 Diabetes mellitus,Hombres,Capital,Todas las edades,666.0
044 Diabetes mellitus,Hombres,Extranjeros,Todas las edades,9.0
044 Diabetes mellitus,Mujeres,Total,Todas las edades,2.856
044 Diabetes mellitus,Mujeres,Total,Menores de 1 año,0.0
044 Diabetes mellitus,Mujeres,Total,De 1 a 4 años,0.0
044 Diabetes mellitus,Mujeres,Total,De 5 a 9 años,0.0
044 Diabetes mellitus,Mujeres,Total,De 10 a 14 años,0.0
044 Diabetes mellitus,Mujeres,Total,De 15 a 19 años,0.0
044 Diabetes mellitus,Mujeres,Total,De 20 a 24 años,0.0
044 Diabetes mellitus,Mujeres,Total,De 25 a 29 años,0.0
044 Diabetes mellitus,Mujeres,Total,De 30 a 34 años,4.0
044 Diabetes mellitus,Mujeres,Total,De 35 a 39 años,1.0
044 Diabetes mellitus,Mujeres,Total,De 40 a 44 años,1.0
044 Diabetes mellitus,Mujeres,Total,De 45 a 49 años,10.0
044 Diabetes mellitus,Mujeres,Total,De 50 a 54 años,13.0
044 Diabetes mellitus,Mujeres,Total,De 55 a 59 años,16.0
044 Diabetes mellitus,Mujeres,Total,De 60 a 64 años,29.0
044 Diabetes mellitus,Mujeres,Total,De 65 a 69 años,63.0
044 Diabetes mellitus,Mujeres,Total,De 70 a 74 años,108.0
044 Diabetes mellitus,Mujeres,Total,De 75 a 79 años,239.0
044 Diabetes mellitus,Mujeres,Total,De 80 a 84 años,394.0
044 Diabetes mellitus,Mujeres,Total,De 85 a 89 años,697.0
044 Diabetes mellitus,Mujeres,Total,De 90 a 94 años,810.0
044 Diabetes mellitus,Mujeres,Total,De 95 años y más,471.0
044 Diabetes mellitus,Mujeres,Municipio menor o igual a 10.000 habitantes,Todas las edades,866.0
044 Diabetes mellitus,Mujeres,Municipio de 10.001 a  20.000 habitantes,Todas las edades,302.0
044 Diabetes mellitus,Mujeres,Municipio de 20.001 a  50.000 habitantes,Todas las edades,486.0
044 Diabetes mellitus,Mujeres,Municipio de 50.001 a 100.000 habitantes,Todas las edades,269.0
044 Diabetes mellitus,Mujeres,Municipio mayor de 100.000 habitantes,Todas las edades,211.0
044 Diabetes mellitus,Mujeres,Capital,Todas las edades,718.0
044 Diabetes mellitus,Mujeres,Extranjeros,Todas las edades,4.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,Todas las edades,2.324
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,Menores de 1 año,9.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 1 a 4 años,6.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 5 a 9 años,5.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 10 a 14 años,2.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 15 a 19 años,9.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 20 a 24 años,1.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 25 a 29 años,7.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 30 a 34 años,7.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 35 a 39 años,7.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 40 a 44 años,14.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 45 a 49 años,25.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 50 a 54 años,34.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 55 a 59 años,60.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 60 a 64 años,91.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 65 a 69 años,111.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 70 a 74 años,170.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 75 a 79 años,266.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 80 a 84 años,349.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 85 a 89 años,429.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 90 a 94 años,444.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Total,De 95 años y más,278.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Municipio menor o igual a 10.000 habitantes,Todas las edades,596.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Municipio menor o igual a 10.000 habitantes,Menores de 1 año,3.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 1 a 4 años,2.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 5 a 9 años,0.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 10 a 14 años,0.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 15 a 19 años,1.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 20 a 24 años,1.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 25 a 29 años,1.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 30 a 34 años,1.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 35 a 39 años,2.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 40 a 44 años,1.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 45 a 49 años,3.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 50 a 54 años,6.0
"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 55 a 59 años,11.0
