Causas (lista reducida),Sexo,Tamaño de municipio y capital de residencia,Edad,Total
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 20.001 a  50.000 habitantes,De 95 años y más,224
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,Menores de 1 año,2
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 1 a 4 años,0
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 5 a 9 años,0
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 10 a 14 años,0
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 15 a 19 años,0
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 20 a 24 años,3
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 25 a 29 años,2
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 30 a 34 años,7
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 35 a 39 años,8
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 40 a 44 años,19
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 45 a 49 años,35
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 50 a 54 años,77
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 55 a 59 años,134
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 60 a 64 años,157
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 65 a 69 años,190
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 70 a 74 años,273
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 75 a 79 años,377
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 80 a 84 años,411
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 85 a 89 años,398
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 90 a 94 años,346
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio de 50.001 a 100.000 habitantes,De 95 años y más,134
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,Menores de 1 año,1
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 1 a 4 años,1
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 5 a 9 años,0
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 10 a 14 años,1
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 15 a 19 años,1
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 20 a 24 años,2
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 25 a 29 años,2
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 30 a 34 años,2
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 35 a 39 años,9
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 40 a 44 años,23
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 45 a 49 años,39
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 50 a 54 años,80
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 55 a 59 años,111
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 60 a 64 años,155
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 65 a 69 años,172
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 70 a 74 años,229
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 75 a 79 años,309
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 80 a 84 años,347
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 85 a 89 años,390
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 90 a 94 años,302
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Municipio mayor de 100.000 habitantes,De 95 años y más,113
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,Menores de 1 año,4
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 1 a 4 años,4
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 5 a 9 años,0
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 10 a 14 años,1
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 15 a 19 años,2
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 20 a 24 años,7
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 25 a 29 años,7
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 30 a 34 años,18
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 35 a 39 años,28
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 40 a 44 años,44
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 45 a 49 años,99
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 50 a 54 años,188
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 55 a 59 años,339
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 60 a 64 años,476
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 65 a 69 años,543
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 70 a 74 años,675
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 75 a 79 años,958
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 80 a 84 años,1230
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 85 a 89 años,1516
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 90 a 94 años,1413
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Capital,De 95 años y más,626
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,Menores de 1 año,0
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 1 a 4 años,0
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 5 a 9 años,0
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 10 a 14 años,0
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 15 a 19 años,0
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 20 a 24 años,0
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 25 a 29 años,2
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 30 a 34 años,3
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 35 a 39 años,3
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 40 a 44 años,5
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 45 a 49 años,12
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 50 a 54 años,18
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 55 a 59 años,25
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 60 a 64 años,40
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 65 a 69 años,60
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 70 a 74 años,68
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 75 a 79 años,64
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 80 a 84 años,46
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 85 a 89 años,31
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 90 a 94 años,7
053-061 IX.Enfermedades del sistema circulatorio,Hombres,Extranjeros,De 95 años y más,1
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,Menores de 1 año,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 1 a 4 años,1
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 5 a 9 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 10 a 14 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 15 a 19 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 20 a 24 años,3
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 25 a 29 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 30 a 34 años,2
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 35 a 39 años,3
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 40 a 44 años,21
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 45 a 49 años,21
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 50 a 54 años,37
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 55 a 59 años,68
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 60 a 64 años,94
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 65 a 69 años,137
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 70 a 74 años,233
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 75 a 79 años,436
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 80 a 84 años,906
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 85 a 89 años,1775
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 90 a 94 años,2440
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio menor o igual a 10.000 habitantes,De 95 años y más,1608
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,Menores de 1 año,2
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 1 a 4 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 5 a 9 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 10 a 14 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 15 a 19 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 20 a 24 años,2
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 25 a 29 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 30 a 34 años,1
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 35 a 39 años,6
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 40 a 44 años,6
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 45 a 49 años,11
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 50 a 54 años,22
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 55 a 59 años,26
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 60 a 64 años,51
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 65 a 69 años,79
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 70 a 74 años,116
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 75 a 79 años,230
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 80 a 84 años,390
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 85 a 89 años,735
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 90 a 94 años,889
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 95 años y más,511
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,Menores de 1 año,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 1 a 4 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 5 a 9 años,1
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 10 a 14 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 15 a 19 años,1
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 20 a 24 años,2
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 25 a 29 años,3
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 30 a 34 años,8
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 35 a 39 años,4
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 40 a 44 años,16
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 45 a 49 años,18
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 50 a 54 años,38
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 55 a 59 años,77
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 60 a 64 años,88
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 65 a 69 años,114
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 70 a 74 años,180
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 75 a 79 años,360
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 80 a 84 años,642
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 85 a 89 años,1018
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 90 a 94 años,1155
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 95 años y más,726
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,Menores de 1 año,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 1 a 4 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 5 a 9 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 10 a 14 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 15 a 19 años,2
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 20 a 24 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 25 a 29 años,1
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 30 a 34 años,3
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 35 a 39 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 40 a 44 años,4
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 45 a 49 años,17
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 50 a 54 años,16
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 55 a 59 años,39
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 60 a 64 años,48
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 65 a 69 años,75
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 70 a 74 años,147
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 75 a 79 años,224
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 80 a 84 años,349
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 85 a 89 años,571
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 90 a 94 años,721
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 95 años y más,421
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,Menores de 1 año,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 1 a 4 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 5 a 9 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 10 a 14 años,1
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 15 a 19 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 20 a 24 años,1
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 25 a 29 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 30 a 34 años,3
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 35 a 39 años,4
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 40 a 44 años,9
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 45 a 49 años,17
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 50 a 54 años,18
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 55 a 59 años,34
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 60 a 64 años,59
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 65 a 69 años,89
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 70 a 74 años,106
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 75 a 79 años,195
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 80 a 84 años,308
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 85 a 89 años,570
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 90 a 94 años,625
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Municipio mayor de 100.000 habitantes,De 95 años y más,427
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,Menores de 1 año,2
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 1 a 4 años,2
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 5 a 9 años,1
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 10 a 14 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 15 a 19 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 20 a 24 años,4
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 25 a 29 años,2
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 30 a 34 años,7
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 35 a 39 años,15
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 40 a 44 años,29
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 45 a 49 años,49
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 50 a 54 años,57
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 55 a 59 años,105
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 60 a 64 años,163
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 65 a 69 años,255
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 70 a 74 años,387
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 75 a 79 años,652
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 80 a 84 años,1139
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 85 a 89 años,2192
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 90 a 94 años,3012
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Capital,De 95 años y más,2241
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,Menores de 1 año,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 1 a 4 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 5 a 9 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 10 a 14 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 15 a 19 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 20 a 24 años,1
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 25 a 29 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 30 a 34 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 35 a 39 años,0
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 40 a 44 años,2
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 45 a 49 años,2
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 50 a 54 años,7
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 55 a 59 años,7
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 60 a 64 años,14
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 65 a 69 años,17
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 70 a 74 años,26
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 75 a 79 años,26
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 80 a 84 años,29
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 85 a 89 años,14
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 90 a 94 años,7
053-061 IX.Enfermedades del sistema circulatorio,Mujeres,Extranjeros,De 95 años y más,5
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,Menores de 1 año,1
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 1 a 4 años,0
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 5 a 9 años,1
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 10 a 14 años,0
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 15 a 19 años,0
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 20 a 24 años,0
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 25 a 29 años,2
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 30 a 34 años,2
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 35 a 39 años,4
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 40 a 44 años,9
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 45 a 49 años,12
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 50 a 54 años,34
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 55 a 59 años,64
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 60 a 64 años,116
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 65 a 69 años,169
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 70 a 74 años,286
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 75 a 79 años,411
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 80 a 84 años,594
062-067 X.Enfermedades del sistema respiratorio,Hombres,Municipio menor o igual a 10.000 habitantes,De 85 a 89 años,847
